,ID_REF,C vs P0 pvalue,C vs P0 log2fc,Ensembl_ID,Gene_Name
37921,220635_at,0.001673485539599105,-3.627208333333334,ENSG00000234605,PSORS1C2
37922,220635_at,0.001673485539599105,-3.627208333333334,ENSG00000227246,PSORS1C2
37923,220635_at,0.001673485539599105,-3.627208333333334,ENSG00000206459,PSORS1C2
37924,220635_at,0.001673485539599105,-3.627208333333334,ENSG00000204538,PSORS1C2
38089,220779_at,0.0018101749479971557,-3.914970833333335,ENSG00000280549,PADI3
38090,220779_at,0.0018101749479971557,-3.914970833333335,ENSG00000142619,PADI3
38093,220782_x_at,0.00981862016190795,-1.2141083333333338,ENSG00000186474,KLK12
38308,220970_s_at,0.04942990773472117,-5.159333333333334,ENSG00000292035,KRTAP2-4
38309,220970_s_at,0.04942990773472117,-5.159333333333334,ENSG00000263091,KRTAP2-4
38310,220970_s_at,0.04942990773472117,-5.159333333333334,ENSG00000213417,KRTAP2-4
38312,220972_s_at,0.01536876317166285,-6.546641666666666,ENSG00000262594,KRTAP9-9
38313,220972_s_at,0.01536876317166285,-6.546641666666666,ENSG00000267728,KRTAP9-9
38314,220972_s_at,0.01536876317166285,-6.546641666666666,ENSG00000198083,KRTAP9-9
38318,220976_s_at,0.028131763936522933,-5.914979166666666,ENSG00000262808,KRTAP1-1
38319,220976_s_at,0.028131763936522933,-5.914979166666666,ENSG00000188581,KRTAP1-1
38320,220977_x_at,0.026493782935493017,-1.0509666666666666,ENSG00000115109,EPB41L5
38321,220978_at,0.03772047923569448,-5.519029166666666,ENSG00000262347,KRTAP1-3
38322,220978_at,0.03772047923569448,-5.519029166666666,ENSG00000221880,KRTAP1-3
38361,221009_s_at,0.004724387298875332,1.4468708333333327,ENSG00000167772,ANGPTL4
38417,221059_s_at,0.0001369343385413919,1.2620416666666667,ENSG00000103187,COTL1
38441,221080_s_at,0.002150104385224852,1.1894291666666663,ENSG00000205744,DENND1C
38700,221297_at,0.003563734085220519,-6.336854166666669,ENSG00000111291,GPRC5D
38851,221389_at,0.00018142719709117236,-1.0121583333333328,ENSG00000188784,PLA2G2E
38914,221416_at,0.0017138046641125392,-1.325845833333334,ENSG00000158786,PLA2G2F
38927,221425_s_at,0.00018977558619203796,-1.2007708333333325,ENSG00000135070,ISCA1
38928,221425_s_at,0.00018977558619203796,-1.2007708333333325,ENSG00000217416,ISCA1P1
38929,221425_s_at,0.00018977558619203796,-1.2007708333333325,ENSG00000227653,ISCA1P6
39102,221539_at,0.0034843482468826232,-1.0250458333333334,ENSG00000187840,EIF4EBP1
39129,221558_s_at,0.009970944151192852,-1.022033333333333,ENSG00000138795,LEF1
39275,221664_s_at,4.777357409044831e-06,-1.1768500000000008,ENSG00000158769,F11R
39555,221875_x_at,0.0003901726580358648,1.179408333333333,ENSG00000237508,HLA-F
39556,221875_x_at,0.0003901726580358648,1.179408333333333,ENSG00000235220,HLA-F
39557,221875_x_at,0.0003901726580358648,1.179408333333333,ENSG00000137403,HLA-F
39558,221875_x_at,0.0003901726580358648,1.179408333333333,ENSG00000234487,HLA-F
39559,221875_x_at,0.0003901726580358648,1.179408333333333,ENSG00000206509,HLA-F
39560,221875_x_at,0.0003901726580358648,1.179408333333333,ENSG00000229698,HLA-F
39561,221875_x_at,0.0003901726580358648,1.179408333333333,ENSG00000204642,HLA-F
39665,221962_s_at,2.6996499017113235e-06,-1.8761583333333336,ENSG00000186591,UBE2H
39702,221978_at,0.007708470155484936,1.5387458333333326,ENSG00000237508,HLA-F
39703,221978_at,0.007708470155484936,1.5387458333333326,ENSG00000235220,HLA-F
39704,221978_at,0.007708470155484936,1.5387458333333326,ENSG00000137403,HLA-F
39705,221978_at,0.007708470155484936,1.5387458333333326,ENSG00000206509,HLA-F
39706,221978_at,0.007708470155484936,1.5387458333333326,ENSG00000229698,HLA-F
39707,221978_at,0.007708470155484936,1.5387458333333326,ENSG00000204642,HLA-F
39751,222015_at,5.389290728088466e-05,-1.4043999999999999,ENSG00000213923,CSNK1E
39868,222088_s_at,0.00018872795785808037,1.676145833333333,ENSG00000173262,SLC2A14
39869,222088_s_at,0.00018872795785808037,1.676145833333333,ENSG00000059804,SLC2A3
40204,222351_at,0.0075557780372864395,-2.1142166666666675,ENSG00000137713,PPP2R1B
40207,222354_at,0.009758548893436728,-1.656766666666666,ENSG00000158769,F11R
40648,222750_s_at,0.026425507735764124,1.2364333333333324,ENSG00000128039,SRD5A3
40682,222783_s_at,0.0004685216472825838,-1.2435833333333335,ENSG00000198732,SMOC1
40758,222853_at,3.098099957506099e-05,-1.1621166666666678,ENSG00000125848,FLRT3
40777,222871_at,6.779589594754758e-05,-1.1276916666666672,ENSG00000162873,KLHDC8A
41015,223078_s_at,0.0016689001345191288,-1.0172999999999996,ENSG00000138594,TMOD3
41184,223220_s_at,0.0011083900494534213,1.382462499999999,ENSG00000138496,PARP9
41222,223253_at,0.011623468204259791,1.1210499999999994,ENSG00000086289,EPDR1
41259,223280_x_at,0.0002344605239202418,1.6197333333333335,ENSG00000110077,MS4A6A
41270,223289_s_at,0.0007938743422381469,-1.6285499999999988,ENSG00000170185,USP38
41339,223343_at,0.009245167494814816,1.1834750000000005,ENSG00000166927,MS4A7
41340,223343_at,0.009245167494814816,1.1834750000000005,ENSG00000166928,MS4A14
41548,223502_s_at,0.0009710967742299875,1.0468875000000004,ENSG00000102524,TNFSF13B
41549,223503_at,0.0004966289012172789,-1.5900708333333338,ENSG00000152128,TMEM163
41619,223562_at,0.0017223603583624986,1.521983333333333,ENSG00000138964,PARVG
41668,223605_at,0.030376407651492927,1.2714708333333329,ENSG00000182902,SLC25A18
41772,223679_at,0.010952293914715647,-1.1755750000000003,ENSG00000168036,CTNNB1
41785,223691_at,0.013170011111934483,1.1448333333333336,ENSG00000132554,RGS22
41841,223739_at,0.0048586818019927475,-1.856558333333333,ENSG00000281459,PADI1
41842,223739_at,0.0048586818019927475,-1.856558333333333,ENSG00000142623,PADI1
41946,223809_at,0.009204072296665079,1.174758333333334,ENSG00000150681,RGS18
42023,223879_s_at,0.0035830251431049755,-1.0301333333333345,ENSG00000164830,OXR1
42076,223922_x_at,0.0002569934061930907,1.4567750000000004,ENSG00000110077,MS4A6A
42113,223952_x_at,0.01882045906407752,1.309379166666666,ENSG00000073737,DHRS9
42180,224008_s_at,0.0069476286869069965,-1.0757958333333342,ENSG00000173338,KCNK7
42181,224009_x_at,0.02110134823274697,1.4033958333333345,ENSG00000073737,DHRS9
42495,224262_at,0.0009082810288961766,-2.1874166666666683,ENSG00000136697,IL1F10
42501,224269_at,0.03810419671393769,-5.855670833333334,ENSG00000292039,KRTAP4-12
42502,224269_at,0.03810419671393769,-5.855670833333334,ENSG00000263236,KRTAP4-12
42503,224269_at,0.03810419671393769,-5.855670833333334,ENSG00000213416,KRTAP4-12
42563,224325_at,0.022858998015625753,-1.1661666666666681,ENSG00000177283,FZD8
42598,224356_x_at,0.0003234937318674634,1.4674750000000003,ENSG00000110077,MS4A6A
42599,224357_s_at,0.04510664805554769,1.5771874999999995,ENSG00000110079,MS4A4A
42666,224412_s_at,0.013984409540674264,-2.1887041666666667,ENSG00000119121,TRPM6
42742,224451_x_at,0.0021787127733171427,1.7299375000000001,ENSG00000123329,ARHGAP9
42874,224559_at,0.0313015013735016,-1.568266666666668,ENSG00000251562,MALAT1
42906,224583_at,0.00011614662286373612,1.2224791666666643,ENSG00000103187,COTL1
43057,224701_at,0.003919181931725189,1.0010916666666674,ENSG00000173193,PARP14
43083,224724_at,0.0001285643039800719,-1.0468833333333354,ENSG00000196562,SULF2
43563,225106_s_at,0.01113953290192394,-1.1865208333333328,ENSG00000087263,OGFOD1
43579,225119_at,0.00029133797984523573,-1.3826791666666658,ENSG00000101421,CHMP4B
43774,225295_at,0.014602679288061294,-1.0636291666666668,ENSG00000196950,SLC39A10
43845,225353_s_at,0.012805482543253593,1.3200958333333341,ENSG00000159189,C1QC
44193,225615_at,0.0008858677280926334,-1.0273749999999975,ENSG00000169991,IFFO2
44297,225701_at,0.0019779739397124776,1.0185666666666666,ENSG00000106948,AKNA
44434,225809_at,0.001551149951848854,-1.8083750000000016,ENSG00000169116,PARM1
44806,226122_at,0.0010966216733687105,-1.160008333333332,ENSG00000120278,PLEKHG1
44827,226142_at,0.0015272017516970002,1.1042791666666671,ENSG00000139278,GLIPR1
44876,226187_at,0.00028017525281306315,-1.152075,ENSG00000163624,CDS1
44914,226210_s_at,0.0123010069192349,1.5458375000000002,ENSG00000214548,MEG3
44922,226218_at,0.043503044015263316,1.5839333333333316,ENSG00000168685,IL7R
44923,226219_at,0.003874069258710191,1.00305,ENSG00000186517,ARHGAP30
45021,226311_at,0.015610230831969222,1.4028125000000005,ENSG00000087116,ADAMTS2
45178,226436_at,0.0010819016905847876,1.401608333333333,ENSG00000107551,RASSF4
45204,226459_at,0.04042522555358922,1.0923833333333324,ENSG00000155629,PIK3AP1
45219,226474_at,0.00046429241404878207,1.5931958333333327,ENSG00000140853,NLRC5
45289,226535_at,0.0011732061729555238,-1.1660249999999994,ENSG00000115221,ITGB6
45361,226599_at,0.0005502868155614224,-1.179004166666667,ENSG00000137460,FHDC1
45367,226603_at,0.01993608441508595,1.3082166666666666,ENSG00000177409,SAMD9L
45624,226811_at,0.027302013169252744,1.2451708333333338,ENSG00000183508,TENT5C
45633,226818_at,0.00018032902903687792,1.4931875000000003,ENSG00000197629,MPEG1
45659,226841_at,0.0012707397020102508,1.0520291666666663,ENSG00000197629,MPEG1
45701,226878_at,0.000704668615983634,1.4389750000000001,ENSG00000235744,HLA-DOA
45702,226878_at,0.000704668615983634,1.4389750000000001,ENSG00000231558,HLA-DOA
45703,226878_at,0.000704668615983634,1.4389750000000001,ENSG00000232962,HLA-DOA
45704,226878_at,0.000704668615983634,1.4389750000000001,ENSG00000206292,HLA-DOA
45705,226878_at,0.000704668615983634,1.4389750000000001,ENSG00000230141,HLA-DOA
45706,226878_at,0.000704668615983634,1.4389750000000001,ENSG00000232957,HLA-DOA
45707,226878_at,0.000704668615983634,1.4389750000000001,ENSG00000204252,HLA-DOA
45717,226887_at,0.0007312360197907644,-1.2201083333333322,ENSG00000284024,MSANTD7
45803,226968_at,0.011713867907887938,-1.0364749999999976,ENSG00000264501,RN7SL731P
45804,226968_at,0.011713867907887938,-1.0364749999999976,ENSG00000054523,KIF1B
45835,226997_at,0.006748274030204614,1.0749416666666667,ENSG00000151388,ADAMTS12
45872,227030_at,0.0021092042739772657,1.0087499999999996,ENSG00000161405,IKZF3
45941,227080_at,0.0030355977653867988,-1.0864791666666669,ENSG00000143067,ZNF697
46045,227168_at,0.012103384222824174,1.618970833333333,ENSG00000225783,MIAT
46060,227183_at,0.008985046188172544,1.09985,ENSG00000249669,CARMN
46061,227183_at,0.008985046188172544,1.09985,ENSG00000276365,MIR145
46089,227209_at,0.016837106387449646,-1.0847749999999987,ENSG00000018236,CNTN1
46155,227266_s_at,0.0005406120021809207,1.8887666666666671,ENSG00000082074,FYB1
46252,227344_at,0.002016675936155655,1.2371499999999997,ENSG00000185811,IKZF1
46254,227346_at,0.011831725934729713,1.4464416666666677,ENSG00000185811,IKZF1
46262,227353_at,0.01491924256321486,1.5128249999999985,ENSG00000167895,TMC8
46327,227410_at,0.00015407150823230613,-1.078425000000001,ENSG00000185112,FAM43A
46389,227458_at,0.0064809999875135235,1.1970916666666662,ENSG00000120217,CD274
46426,227491_at,0.0003321233128221849,-1.0001833333333323,ENSG00000170522,ELOVL6
46446,227506_at,0.004750328583103979,-1.5605208333333334,ENSG00000165449,SLC16A9
46554,227609_at,0.012316631260293741,2.0629333333333335,ENSG00000133106,EPSTI1
46592,227645_at,0.006618088276437711,1.0133666666666672,ENSG00000141506,PIK3R5
46597,227650_at,0.0012005611048871243,-1.2626583333333343,ENSG00000284024,MSANTD7
46645,227677_at,0.001252788985772281,1.7200666666666669,ENSG00000105639,JAK3
46695,227722_at,0.0111672018957614,1.2851875000000001,ENSG00000186468,RPS23
46708,227733_at,0.00905820429654346,1.0571375,ENSG00000165548,TMEM63C
46718,227742_at,0.012294599314904783,1.0541624999999994,ENSG00000159212,CLIC6
46739,227763_at,7.656442158638469e-05,-2.688062500000001,ENSG00000187123,LYPD6
46740,227764_at,0.008042662714173344,-2.811795833333333,ENSG00000187123,LYPD6
46778,227794_at,0.022694370888469314,1.7100916666666666,ENSG00000166840,GLYATL1
46913,227911_at,0.008718792403016679,-1.0769208333333333,ENSG00000088756,ARHGAP28
46952,227936_at,0.001183638245161563,-1.0130291666666666,ENSG00000167904,TMEM68
46972,227955_s_at,0.0016437365288682149,-1.2384250000000012,ENSG00000184349,EFNA5
47123,228071_at,0.008410834671604136,1.060129166666667,ENSG00000179144,GIMAP7
47148,228094_at,0.0008420787206476357,1.7997208333333345,ENSG00000160593,JAML
47218,228152_s_at,0.017058188355549658,1.0474458333333327,ENSG00000181381,DDX60L
47247,228176_at,0.0006983118513202511,-1.1777791666666664,ENSG00000213694,S1PR3
47346,228262_at,0.018011908320171712,-1.2542166666666663,ENSG00000184368,MAP7D2
47468,228368_at,0.011967508289016387,1.0147416666666675,ENSG00000137727,ARHGAP20
47512,228410_at,7.995113203212931e-05,1.4037833333333332,ENSG00000160219,GAB3
47599,228494_at,0.006707254271554241,1.492308333333333,ENSG00000158528,PPP1R9A
47654,228532_at,0.0006882413845375615,1.5339166666666664,ENSG00000143110,C1orf162
47700,228573_at,0.02047848159571461,1.1131624999999996,ENSG00000163297,ANTXR2
47714,228587_at,0.00020856252547369052,-1.2224375000000007,ENSG00000188522,FAM83G
47748,228617_at,0.030830734246894986,1.2271708333333322,ENSG00000132530,XAF1
47785,228646_at,2.5498353494790252e-05,-2.0928958333333325,ENSG00000150722,PPP1R1C
47792,228653_at,0.0029754253892836143,-1.4379333333333317,ENSG00000203727,SAMD5
47851,228705_at,0.00020943757036098813,-2.6621708333333327,ENSG00000182472,CAPN12
47868,228720_at,2.6789444320739358e-05,-1.2936249999999996,ENSG00000184985,SORCS2
47954,228786_at,0.011086970697109068,-1.1036833333333336,ENSG00000291093,SVIL-AS1
48021,228846_at,0.01316233914579245,-1.0805416666666652,ENSG00000059728,MXD1
48052,228869_at,0.0005114308490319981,1.5277875000000005,ENSG00000167208,SNX20
48101,228915_at,0.0007289076792759997,-1.5152249999999992,ENSG00000276644,DACH1
48108,228922_at,0.004251220513807967,-1.330120833333333,ENSG00000138606,SHF
48165,228975_at,0.00021776472262214128,-1.8929166666666664,ENSG00000189120,SP6
48191,228996_at,0.00421622260982917,-1.2811999999999992,ENSG00000135870,RC3H1
48231,229030_at,0.004474228515431885,-2.2739916666666664,ENSG00000203697,CAPN8
48242,229041_s_at,0.047578189355957395,1.1195791666666661,ENSG00000227039,ITGB2-AS1
48320,229097_at,0.003814741919930165,-1.4427958333333333,ENSG00000139734,DIAPH3
48391,229158_at,0.00033423698472371047,-2.460333333333333,ENSG00000126562,WNK4
48429,229193_at,0.004399592877130961,1.0703541666666663,ENSG00000108848,LUC7L3
48459,229222_at,0.006652409153676198,1.2350624999999988,ENSG00000111058,ACSS3
48466,229228_at,0.009286969845393178,-1.0004208333333349,ENSG00000146592,CREB5
48483,229241_at,0.021809035258802307,1.3782541666666654,ENSG00000166816,LDHD
48495,229252_at,0.0031561665906817424,-1.1543999999999999,ENSG00000181652,ATG9B
48538,229288_at,0.015336582214007974,1.1209458333333329,ENSG00000135333,EPHA7
48540,229290_at,0.003076242874694172,-1.126058333333333,ENSG00000163331,DAPL1
48599,229348_at,0.02455913442035973,1.1083541666666656,ENSG00000120942,UBIAD1
48637,229383_at,0.0012030270344159922,1.4560416666666667,ENSG00000145416,MARCHF1
48645,229390_at,0.02075246891333684,1.4798749999999998,ENSG00000188820,CALHM6
48647,229391_s_at,0.009641181086506313,1.1763624999999998,ENSG00000188820,CALHM6
48652,229396_at,0.0030693349301579046,-1.0810041666666645,ENSG00000172818,OVOL1
48701,229437_at,0.014173178687897183,1.546104166666666,ENSG00000283904,MIR155
48702,229437_at,0.014173178687897183,1.546104166666666,ENSG00000234883,MIR155HG
48744,229464_at,0.012863516129318546,1.0148166666666674,ENSG00000104177,MYEF2
48758,229477_at,0.02694119460613354,1.0282958333333347,ENSG00000151365,THRSP
48780,229497_at,0.018768805524162605,1.2132208333333336,ENSG00000166839,ANKDD1A
48801,229518_at,0.0025358432424933673,-1.1752166666666675,ENSG00000158246,TENT5B
48818,229534_at,0.02335708210824344,1.7502666666666657,ENSG00000177465,ACOT4
48829,229543_at,0.007496196626388483,2.036645833333333,ENSG00000244158,CALHM6-AS1
48945,229644_at,0.007095931335566116,-1.2809249999999999,ENSG00000085377,PREP
48951,229649_at,0.013027720216695198,1.0552750000000009,ENSG00000021645,NRXN3
48975,229670_at,0.001950453837755943,1.0631708333333325,ENSG00000198771,RCSD1
48992,229686_at,0.004897632715712707,1.4199083333333329,ENSG00000292333,P2RY8
48993,229686_at,0.004897632715712707,1.4199083333333329,ENSG00000182162,P2RY8
49037,229723_at,0.00410862046905794,1.7082458333333332,ENSG00000164691,TAGAP
49044,229730_at,2.1019582731926874e-06,-3.736554166666667,ENSG00000188176,SMTNL2
49130,229800_at,0.012846024948200654,1.0553333333333335,ENSG00000133083,DCLK1
49170,229823_at,0.0014387283507344146,-2.549516666666668,ENSG00000176406,RIMS2
49279,229909_at,2.4276245140507563e-05,-1.571479166666668,ENSG00000139044,B4GALNT3
49328,229952_at,0.001142743184433121,-1.3734333333333328,ENSG00000126822,PLEKHG3
49421,230036_at,0.008840210620967483,1.1252875000000016,ENSG00000177409,SAMD9L
49567,230144_at,0.00019775512867556888,-1.6629250000000013,ENSG00000125675,GRIA3
49615,230180_at,0.040315967366426994,1.3761416666666664,ENSG00000100201,DDX17
49630,230193_at,0.04721158647459691,-1.0073583333333307,ENSG00000158023,CFAP251
49714,230269_at,0.003358319918137176,2.1371708333333324,ENSG00000183778,B3GALT5
49722,230276_at,0.006970211688778915,-1.0180749999999996,ENSG00000197872,CYRIA
49750,230300_at,0.012329268799146765,1.0014708333333342,ENSG00000143106,PSMA5
49853,230391_at,0.0022266186020316677,1.2552166666666666,ENSG00000066294,CD84
49868,230405_at,0.001340224259171215,1.0282791666666666,ENSG00000197536,IRF1-AS1
49886,230422_at,0.004236587189561412,1.3778749999999995,ENSG00000187474,FPR3
49906,230440_at,0.000623922866752563,1.1706500000000002,ENSG00000225614,ZNF469
49936,230469_at,0.0015991602174654563,-1.317750000000001,ENSG00000182010,RTKN2
49967,230498_at,0.00326800232539316,-1.1014791666666675,ENSG00000128285,MCHR1
50021,230550_at,0.0015664943479652027,1.526699999999999,ENSG00000110077,MS4A6A
50034,230560_at,0.046660393532072186,1.3566458333333333,ENSG00000168952,STXBP6
50051,230573_at,0.033946893513668114,1.0894416666666658,ENSG00000101049,SGK2
50222,230720_at,0.0003415047413857838,-3.4430041666666664,ENSG00000180537,RNF182
50224,230722_at,0.01895313278232581,-1.3874125,ENSG00000173068,BNC2
50243,230740_at,0.00014493759543755518,-1.8820999999999994,ENSG00000013016,EHD3
50251,230748_at,0.03666106480973285,-1.1011583333333341,ENSG00000108932,SLC16A6
50314,230805_at,0.004694362805030722,1.0781874999999994,ENSG00000284353,MIR142
50315,230805_at,0.004694362805030722,1.0781874999999994,ENSG00000265206,MIR142HG
50494,230962_at,0.005072603720637001,1.360920833333334,ENSG00000133083,DCLK1
50513,230980_x_at,0.0058008472002743896,1.0191166666666667,ENSG00000284353,MIR142
50514,230980_x_at,0.0058008472002743896,1.0191166666666667,ENSG00000265206,MIR142HG
50573,231038_s_at,0.0026839714946992723,2.419629166666666,ENSG00000265148,TSPOAP1-AS1
50642,231098_at,0.00020047118047897665,1.1813499999999992,ENSG00000237807,LINC02984
50724,231175_at,0.047076626886353695,1.1025124999999996,ENSG00000151917,BEND6
50745,231192_at,0.00728283517712127,-1.046616666666667,ENSG00000171517,LPAR3
50902,231331_at,0.02386957017061067,-1.1092833333333338,ENSG00000178919,FOXE1
50953,231377_at,0.008516304842852871,1.2020291666666667,ENSG00000204165,CXorf65
50959,231382_at,5.9368828379505946e-05,-3.1158833333333336,ENSG00000156427,FGF18
51197,231577_s_at,0.025383434136037757,1.7259958333333332,ENSG00000117228,GBP1
51204,231583_at,0.020199363547965678,-2.748691666666666,ENSG00000170484,KRT74
51423,231769_at,0.002136634916523315,1.0221666666666671,ENSG00000116663,FBXO6
51430,231776_at,0.0012554251647981744,2.222879166666667,ENSG00000163508,EOMES
51447,231778_at,0.00010864501011102554,-1.7002708333333327,ENSG00000064195,DLX3
51539,231858_x_at,0.020086954091579953,-1.7907208333333342,ENSG00000254470,AP5B1
51548,231867_at,0.003619628896279837,-1.5589958333333325,ENSG00000145934,TENM2
51734,232001_at,0.003987752838663466,1.2559249999999995,ENSG00000237943,PRKCQ-AS1
52005,232234_at,0.0009630302115577009,1.8033083333333337,ENSG00000101082,SLA2
52091,232311_at,0.018852030373235292,1.3020708333333335,ENSG00000273686,B2M
52161,232375_at,0.046573372780044836,1.5651583333333337,ENSG00000115415,STAT1
52164,232378_at,0.0002313221479583031,-1.519754166666667,ENSG00000117834,SLC5A9
52212,232423_at,0.01165131212694975,-1.267970833333333,ENSG00000006756,ARSD
52344,232543_x_at,0.01478672450982904,1.161929166666667,ENSG00000123329,ARHGAP9
52359,232555_at,0.0029726323111106323,-1.2619749999999996,ENSG00000146592,CREB5
52425,232617_at,0.0018665198969441588,1.311537500000001,ENSG00000163131,CTSS
52445,232636_at,0.00048243694164007113,1.189825,ENSG00000179542,SLITRK4
52495,232682_at,1.0783519005881027e-05,-1.828945833333334,ENSG00000118242,MREG
52538,232724_at,0.008294566300899264,1.0968875000000007,ENSG00000110077,MS4A6A
52727,232887_at,0.003128127879246863,-2.1406416666666663,ENSG00000233670,PIRT
52756,232914_s_at,0.00012892309706606124,-1.3124624999999996,ENSG00000137501,SYTL2
52888,233020_at,0.02710022581810444,1.361979166666667,ENSG00000265808,SEC22B
52999,233123_at,3.064472727768622e-05,-1.9214708333333332,ENSG00000138449,SLC40A1
53037,233158_at,0.006112895348307574,-4.237599999999999,ENSG00000161850,KRT82
53087,233203_at,0.007398236743981973,-1.0223666666666675,ENSG00000114547,ROPN1B
53088,233203_at,0.007398236743981973,-1.0223666666666675,ENSG00000065371,ROPN1
53428,233510_s_at,0.0021541996964668047,1.0594166666666665,ENSG00000138964,PARVG
53438,233520_s_at,0.0010382862339000216,-1.527775,ENSG00000164309,CMYA5
53453,233533_at,0.03627423178289022,-5.760641666666666,ENSG00000261862,KRTAP1-5
53454,233533_at,0.03627423178289022,-5.760641666666666,ENSG00000221852,KRTAP1-5
53455,233534_at,0.04193574441128221,-5.424274999999999,ENSG00000263296,KRTAP3-2
53456,233534_at,0.04193574441128221,-5.424274999999999,ENSG00000212900,KRTAP3-2
53459,233537_at,0.020293342391623757,-5.840637499999999,ENSG00000262068,KRTAP3-1
53460,233537_at,0.020293342391623757,-5.840637499999999,ENSG00000212901,KRTAP3-1
53512,233586_s_at,0.008015631313786867,-1.3098833333333335,ENSG00000186474,KLK12
53578,233640_x_at,0.04775778802490711,-5.078499999999999,ENSG00000292049,KRTAP9-4
53579,233640_x_at,0.04775778802490711,-5.078499999999999,ENSG00000262896,KRTAP9-4
53580,233640_x_at,0.04775778802490711,-5.078499999999999,ENSG00000262512,KRTAP9-4
53581,233640_x_at,0.04775778802490711,-5.078499999999999,ENSG00000241595,KRTAP9-4
54330,234316_x_at,0.010751540008426996,-1.0531541666666664,ENSG00000186474,KLK12
54542,234488_s_at,0.0010181997829456838,-1.1602583333333323,ENSG00000244234,GMCL2
54543,234488_s_at,0.0010181997829456838,-1.1602583333333323,ENSG00000087338,GMCL1
54707,234631_at,0.03098168228041854,-5.141275000000002,ENSG00000292042,KRTAP4-8
54708,234631_at,0.03098168228041854,-5.141275000000002,ENSG00000261968,KRTAP4-8
54709,234631_at,0.03098168228041854,-5.141275000000002,ENSG00000204880,KRTAP4-8
54711,234633_at,0.016997752894052188,-5.378195833333333,ENSG00000292038,KRTAP4-11
54712,234633_at,0.016997752894052188,-5.378195833333333,ENSG00000263229,KRTAP4-11
54713,234633_at,0.016997752894052188,-5.378195833333333,ENSG00000212721,KRTAP4-11
54715,234635_at,0.0345990101119288,-5.720920833333332,ENSG00000198443,KRTAP4-1
54717,234637_at,0.022974650336916744,-5.9812125,ENSG00000292040,KRTAP4-5
54718,234637_at,0.022974650336916744,-5.9812125,ENSG00000198271,KRTAP4-5
54760,234671_at,0.028482654679008335,-6.1984875000000015,ENSG00000292044,KRTAP4-2
54761,234671_at,0.028482654679008335,-6.1984875000000015,ENSG00000244537,KRTAP4-2
54768,234678_at,0.04080078540894737,-5.065445833333333,ENSG00000196156,KRTAP4-3
54769,234679_at,0.027553005454871472,-5.5382,ENSG00000292047,KRTAP9-3
54770,234679_at,0.027553005454871472,-5.5382,ENSG00000262749,KRTAP9-3
54771,234679_at,0.027553005454871472,-5.5382,ENSG00000204873,KRTAP9-3
54772,234680_at,0.009552136679067819,-5.071329166666667,ENSG00000263341,KRTAP17-1
54773,234680_at,0.009552136679067819,-5.071329166666667,ENSG00000292024,KRTAP17-1
54774,234680_at,0.009552136679067819,-5.071329166666667,ENSG00000186860,KRTAP17-1
54777,234683_at,0.045082818774626554,-5.807987499999999,ENSG00000292051,KRTAP4-6
54778,234683_at,0.045082818774626554,-5.807987499999999,ENSG00000198090,KRTAP4-6
54779,234684_s_at,0.03814456565574079,-6.007387499999999,ENSG00000292041,KRTAP4-4
54780,234684_s_at,0.03814456565574079,-6.007387499999999,ENSG00000171396,KRTAP4-4
54789,234691_at,0.032151340692314255,-5.827937499999999,ENSG00000261852,KRTAP2-1
54790,234691_at,0.032151340692314255,-5.827937499999999,ENSG00000212725,KRTAP2-1
54895,234772_s_at,0.03497363671806937,-5.494425000000001,ENSG00000292054,KRTAP2-2
54897,234772_s_at,0.03497363671806937,-5.494425000000001,ENSG00000214518,KRTAP2-2
55031,234880_x_at,0.005595393266643443,-6.5583583333333335,ENSG00000262347,KRTAP1-3
55032,234880_x_at,0.005595393266643443,-6.5583583333333335,ENSG00000221880,KRTAP1-3
55171,234987_at,0.001958486022625031,1.2532791666666663,ENSG00000101347,SAMHD1
55189,235004_at,0.006974265379181188,1.4437666666666678,ENSG00000112183,RBM24
55267,235080_at,0.0032731101136228716,1.551966666666666,ENSG00000103351,CLUAP1
55382,235175_at,0.022306498792573546,1.5857083333333337,ENSG00000162654,GBP4
55498,235276_at,0.016637673284144693,1.2961083333333328,ENSG00000133106,EPSTI1
55701,235458_at,6.515696929905344e-05,1.1789500000000004,ENSG00000135077,HAVCR2
55764,235515_at,0.0031678160029952364,1.1125749999999996,ENSG00000181392,SYNE4
55815,235561_at,0.016098673692535887,1.0238125,ENSG00000091164,TXNL1
55902,235643_at,0.020523415518951618,1.5188750000000009,ENSG00000177409,SAMD9L
55944,235683_at,0.0002765568953795917,-1.5419958333333335,ENSG00000149212,SESN3
55995,235723_at,0.042430769810776224,-1.0877583333333334,ENSG00000173068,BNC2
56041,235763_at,0.04355248594719768,4.465845833333335,ENSG00000137968,SLC44A5
56118,235831_at,0.0015853938581932014,1.4134041666666661,ENSG00000151789,ZNF385D
56169,235874_at,0.01187239266660092,-1.0433791666666665,ENSG00000146250,PRSS35
56181,235885_at,0.015882205603649738,1.131908333333333,ENSG00000169313,P2RY12
56187,235891_at,0.0035488605954171705,1.0753875000000006,ENSG00000230630,DNM3OS
56188,235891_at,0.0035488605954171705,1.0753875000000006,ENSG00000283844,MIR214
56458,236140_at,0.04682486541996714,-1.1163583333333333,ENSG00000023909,GCLM
56611,236280_at,0.009534932325910496,1.5241124999999993,ENSG00000078589,P2RY10
